index,mean_intensity,edge_density,texture_variance,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,E_x
4406,0.119644,0.044968,6849.0468,32.649403,0.991776,0.884081,0.960873,1159.7021
4407,0.14679,0.024582,8143.8857,52.95648,0.986661,0.858108,0.946734,1210.0012
4408,0.420578,0.042374,15846.0818,103.541774,0.973919,0.697699,0.946521,2198.4665
4409,0.425491,0.026321,15895.261,82.565901,0.979203,0.700339,0.957472,2249.5283
4410,0.184296,0.02565,9775.2581,53.138879,0.986615,0.827895,0.955576,1299.8381
4411,0.455414,0.027847,16126.985,73.871553,0.981393,0.696896,0.962481,2422.1956
4412,0.083374,0.019226,4969.3923,45.478125,0.988545,0.914427,0.924862,1166.5749
4413,0.18132,0.016541,9652.5177,46.754917,0.988223,0.831631,0.960303,1511.9152
4414,0.256348,0.084045,12395.9456,355.921048,0.910347,0.732417,0.765206,2213.6471
4415,0.426056,0.014404,15900.7109,17.996691,0.995467,0.711554,0.990731,1875.8619
4416,0.260193,0.00943,12516.8275,26.38704,0.993353,0.779381,0.982775,1723.5044
4417,0.218506,0.023087,11103.7372,41.34375,0.989586,0.804491,0.969585,1389.7701
4418,0.331802,0.030396,14416.6639,71.196369,0.982066,0.733943,0.959573,1716.1846
4419,0.061752,0.033035,3767.4815,22.009467,0.994456,0.937487,0.952032,1076.3965
4420,0.358322,0.01265,14951.0282,30.399816,0.992343,0.72983,0.98334,1731.842
4421,0.19902,0.014191,10365.7179,29.548621,0.992557,0.821195,0.976607,1420.4746
4422,0.045456,0.031021,2821.4146,37.756572,0.99049,0.950901,0.889853,1057.1899
4423,0.363724,0.025558,15048.6567,63.292417,0.984057,0.721915,0.965569,2984.9998
4424,0.364212,0.127426,15057.2949,41.161351,0.989632,0.725466,0.977622,1641.3879
4425,0.04628,0.013535,2870.0785,31.615809,0.992036,0.950522,0.910099,1069.0711
4426,0.428452,0.071671,15923.3752,110.594531,0.972142,0.695052,0.943112,1730.6438
4427,0.393005,0.023697,15511.8535,58.124449,0.985359,0.713028,0.969309,2074.277
4428,0.333176,0.024353,14446.5808,32.831801,0.99173,0.740352,0.981356,1658.8671
4429,0.368927,0.117355,15139.112,484.390671,0.877987,0.653645,0.737879,3039.6234
4430,0.153793,0.014359,8462.415,38.668566,0.99026,0.854511,0.962552,1273.0168
4431,0.199249,0.022964,10374.6735,45.234926,0.988606,0.818076,0.964327,1291.9657
4432,0.025955,0.023666,1643.9313,83.417096,0.978988,0.96369,0.585681,1044.9673
4433,0.241226,0.036407,11901.9236,74.965947,0.981117,0.784449,0.948409,1418.0532
4434,0.331741,0.014923,14415.3286,37.938971,0.990444,0.739109,0.978483,2255.5115
4435,0.217346,0.021103,11061.1963,65.298805,0.983552,0.802124,0.95167,1516.1264
4436,0.209366,0.011673,10763.7045,28.454228,0.992833,0.812936,0.978407,1362.983
4437,0.148438,0.025208,8219.4077,60.434835,0.984777,0.855371,0.939898,1322.403
4438,0.437119,0.112457,15999.136,128.530423,0.967625,0.690368,0.934187,1933.5024
4439,0.032471,0.010345,2042.8486,18.361489,0.995375,0.965851,0.926012,1044.1245
4440,0.215576,0.040009,10995.9282,136.191176,0.965695,0.793009,0.89848,1738.3626
4441,0.045715,0.024628,2836.7443,71.621967,0.981959,0.94627,0.792231,1079.4433
4442,0.442719,0.040817,16042.8919,94.482629,0.976201,0.695237,0.951754,1960.7316
4443,0.341995,0.019104,14632.8681,33.0142,0.991684,0.736109,0.981511,1604.042
4444,0.095566,0.048401,5620.3042,199.301195,0.949798,0.882881,0.709454,1290.8012
4445,0.134064,0.06427,7548.7938,161.727022,0.959263,0.853509,0.824693,1222.4467
4446,0.301849,0.021713,13703.1296,56.118061,0.985864,0.751054,0.966493,1652.4021
4447,0.103638,0.057739,6040.6224,233.956985,0.941069,0.870726,0.683706,1296.674
4448,0.201569,0.016022,10465.0391,29.548621,0.992557,0.81977,0.976777,1364.0073
4449,0.134995,0.014755,7593.0336,49.126103,0.987626,0.868022,0.947176,1307.0031
4450,0.142548,0.100296,7947.8619,296.519807,0.92531,0.828424,0.69455,1247.8677
4451,0.361282,0.018005,15005.0008,29.366222,0.992603,0.729157,0.98395,1655.7507
4452,0.14949,0.011765,8267.4729,28.332629,0.992863,0.859918,0.971835,1262.9635
4453,0.390854,0.058304,15481.6153,190.910846,0.951912,0.691369,0.898996,2274.8176
4454,0.454788,0.025116,16123.332,46.572518,0.988269,0.701617,0.976349,2624.5174
4455,0.044861,0.022873,2786.2136,92.780239,0.97663,0.944024,0.728149,1143.4694
4456,0.024963,0.012161,1582.7221,26.751838,0.993262,0.971852,0.861904,1028.9983
4457,0.468033,0.107559,16189.801,421.888649,0.893731,0.637963,0.786557,3386.5929
4458,0.358948,0.019791,14962.5298,39.580561,0.99003,0.72803,0.978325,1561.7631
4459,0.096527,0.012482,5670.8055,20.975873,0.994716,0.90581,0.969671,1115.3332
4460,0.209229,0.044571,10758.5127,171.637362,0.956766,0.792626,0.869103,1791.7807
4461,0.414062,0.092514,15776.0239,320.231664,0.919337,0.663868,0.833679,2312.6213
4462,0.044464,0.019867,2762.7207,51.801287,0.986952,0.94969,0.846828,1068.0492
4463,0.212784,0.025436,10892.1337,92.53704,0.976691,0.80129,0.930437,1863.4307
4464,0.154129,0.047379,8477.5219,172.306158,0.956598,0.835078,0.833741,1474.2336
4465,0.275543,0.020508,12980.2353,24.927849,0.993721,0.771002,0.984271,1399.5696
4466,0.043823,0.017487,2724.7273,13.011121,0.996723,0.955513,0.960847,1051.6759
4467,0.444275,0.13063,16054.3287,92.050643,0.976813,0.695424,0.953026,1958.7471
4468,0.277252,0.078049,13029.9316,51.31489,0.987074,0.76569,0.967755,1430.7607
4469,0.373337,0.023346,15213.017,51.497289,0.987028,0.721,0.972237,1819.4492
4470,0.096481,0.013092,5668.4034,41.708548,0.989494,0.903385,0.939431,1263.0435
4471,0.295547,0.046402,13538.151,142.635937,0.964072,0.741248,0.913592,1763.3391
4472,0.139481,0.02771,7804.6748,42.863741,0.989203,0.865369,0.955086,1174.8004
4473,0.408142,0.020294,15707.5771,54.111673,0.98637,0.709237,0.971804,2191.3511
4474,0.029266,0.021637,1847.3497,56.604458,0.985742,0.96388,0.749255,1044.8626
4475,0.25415,0.030502,12326.007,47.606112,0.988009,0.780372,0.968366,1504.4609
4476,0.103912,0.036377,6054.7753,137.528768,0.965358,0.883116,0.814361,1302.1222
4477,0.467789,0.088226,16188.7821,35.506985,0.991056,0.70231,0.982032,1924.1791
4478,0.204926,0.083801,10594.5923,338.653952,0.914697,0.772065,0.738164,1789.0751
4479,0.263535,0.086838,12620.3179,132.543199,0.966614,0.761431,0.913919,1411.4868
4480,0.122437,0.03978,6986.6645,131.327206,0.96692,0.868284,0.845447,1243.4875
4481,0.238052,0.012939,11794.4581,34.169393,0.991393,0.792289,0.976332,1537.7702
4482,0.301849,0.02446,13703.1296,55.206066,0.986094,0.751271,0.96703,1616.7336
4483,0.322998,0.052094,14219.0368,205.198759,0.948313,0.716983,0.881668,2625.0714
4484,0.281769,0.014633,13159.4437,36.297381,0.990857,0.765772,0.977393,1526.5456
4485,0.146545,0.019958,8132.6672,37.209375,0.990627,0.860509,0.962536,1219.1904
4486,0.488083,0.016342,16247.0153,36.35818,0.990842,0.700897,0.981667,2472.4224
4487,0.194138,0.027771,10173.0426,42.438143,0.98931,0.822618,0.965809,1255.6433
4488,0.156296,0.044006,8574.6781,135.400781,0.965894,0.838707,0.870591,1345.2728
4489,0.046829,0.013306,2902.472,30.764614,0.992251,0.950107,0.913496,1064.5267
4490,0.23761,0.05098,11779.3708,201.915579,0.94914,0.76798,0.859436,2265.6143
4491,0.237762,0.071457,11784.5762,281.259099,0.929154,0.755883,0.804674,1883.979
4492,0.091431,0.011871,5401.6981,27.724632,0.993016,0.909278,0.95799,1144.3831
4493,0.257156,0.02034,12421.5289,47.666912,0.987993,0.778858,0.968521,1437.964
4494,0.343719,0.022949,14668.1054,52.348483,0.986814,0.731598,0.970804,2472.0134
4495,0.100266,0.030807,5866.0569,29.852619,0.99248,0.901047,0.958364,1128.627
4496,0.384552,0.01683,15389.5812,45.660524,0.988499,0.717991,0.975684,1964.6124
4497,0.170654,0.081772,9203.0798,341.937132,0.91387,0.799426,0.6947,1629.4295
4498,0.426285,0.032135,15902.9086,70.709972,0.982189,0.702266,0.963591,2239.1856
4499,0.350342,0.009689,14799.8475,31.129412,0.992159,0.732253,0.982801,3192.9492
4500,0.049332,0.010147,3049.5458,20.063879,0.994946,0.949235,0.946178,1059.9811
4501,0.445526,0.011246,16063.2946,28.393428,0.992848,0.706143,0.985526,2187.8727
4502,0.359985,0.02774,14981.4933,73.506756,0.981484,0.721406,0.95986,1930.9948
4503,0.116959,0.010941,6715.7365,25.110248,0.993675,0.887648,0.969258,1167.5215
4504,0.382797,0.035965,15363.035,91.989844,0.976829,0.710478,0.950956,1867.7701
4505,0.050842,0.01799,3137.934,30.521415,0.992312,0.946307,0.920618,1063.822
4506,0.151123,0.039001,8341.7238,106.885754,0.973077,0.847186,0.894833,1269.884
4507,0.32988,0.019775,14374.3683,41.526149,0.98954,0.740016,0.97633,1538.3373
4508,0.232697,0.020538,11610.1394,35.506985,0.991056,0.796382,0.974935,1324.1276
4509,0.348267,0.0914,14759.1779,207.995542,0.947608,0.704563,0.884553,1706.9776
4510,0.047394,0.024811,2935.7244,99.103401,0.975037,0.941081,0.722629,1125.8377
4511,0.405579,0.040161,15676.5262,75.817142,0.980902,0.706744,0.96035,2028.2844
4512,0.463409,0.037796,16169.19,81.653906,0.979432,0.694665,0.95863,2334.7928
4513,0.048248,0.01236,2985.9736,29.244623,0.992634,0.94916,0.919719,1068.0281
4514,0.095428,0.059906,5613.0799,209.515533,0.947225,0.88184,0.693729,1199.4907
4515,0.290268,0.015045,13395.9605,31.859007,0.991975,0.761625,0.980515,1529.6719
4516,0.303558,0.015396,13746.9793,36.236581,0.990872,0.754308,0.978364,1587.664
4517,0.047974,0.017303,2969.8324,54.719669,0.986217,0.945984,0.849355,1096.8235
4518,0.043823,0.019379,2724.7273,51.436489,0.987044,0.95031,0.845938,1073.8913
4519,0.244064,0.019211,11996.9131,46.390119,0.988315,0.787035,0.968327,1648.1941
4520,0.047104,0.01416,2918.654,36.601379,0.990781,0.949083,0.897655,1078.12
4521,0.204971,0.137451,10596.3488,382.733686,0.903594,0.765987,0.70432,1335.9303
4522,0.321228,0.100632,14178.0888,397.872794,0.89978,0.688321,0.77009,2337.2073
4523,0.036392,0.013092,2280.2849,18.726287,0.995283,0.961719,0.932981,1043.3804
4524,0.270294,0.042938,12825.2215,35.871783,0.990964,0.772389,0.977088,1402.3044
4525,0.404617,0.032089,15664.6618,84.633088,0.978682,0.705353,0.955724,2066.3321
4526,0.425903,0.137268,15899.2421,389.360846,0.901924,0.650048,0.799369,2423.8749
4527,0.035629,0.012695,2234.2478,18.361489,0.995375,0.962594,0.932767,1044.8434
4528,0.077133,0.013916,4628.7169,34.534191,0.991301,0.921405,0.938892,1126.4066
4529,0.442459,0.02095,16040.9552,39.094164,0.990153,0.704838,0.980039,2000.3401
4530,0.301178,0.047211,13685.799,76.425138,0.980749,0.748159,0.954303,1469.0481
4531,0.097504,0.017868,5721.9853,37.878171,0.990459,0.902903,0.945563,1148.6146
4532,0.305939,0.022964,13807.4228,62.380423,0.984287,0.748778,0.96292,1707.1167
4533,0.158829,0.015945,8687.481,40.735754,0.989739,0.849581,0.961711,1294.483
4534,0.222885,0.014938,11262.8079,36.783778,0.990735,0.803038,0.973211,1419.9131
4535,0.045303,0.013794,2812.3931,43.167739,0.989127,0.949956,0.874734,1086.6284
4536,0.391571,0.011993,15491.7616,27.299035,0.993124,0.718362,0.985584,1824.2868
4537,0.279404,0.025299,13091.9558,69.43318,0.982511,0.761034,0.95666,1667.0966
4538,0.084229,0.012711,5015.6431,33.804596,0.991485,0.915444,0.94452,1146.5015
4539,0.148407,0.024124,8218.0123,33.318199,0.991608,0.859938,0.966712,1203.2247
4540,0.445633,0.0271,16064.0505,70.041176,0.982357,0.699136,0.964268,2261.2831
4541,0.259491,0.093475,12494.9052,268.065579,0.932477,0.743783,0.824027,1596.2313
4542,0.253571,0.013,12307.4462,33.561397,0.991546,0.782363,0.97772,1468.0291
4543,0.498383,0.035278,16256.0799,62.562822,0.984241,0.69606,0.968473,2602.3224
4544,0.466843,0.014297,16184.7609,33.804596,0.991485,0.70268,0.98289,2072.1146
4545,0.138397,0.058807,7753.8039,239.246553,0.939736,0.839328,0.747665,1408.1261
4546,0.391342,0.021744,15488.5307,46.146921,0.988376,0.71567,0.975591,1823.1092
4547,0.046951,0.020401,2909.6652,48.518107,0.987779,0.947695,0.863872,1066.5125
4548,0.144333,0.014954,8030.6463,33.196599,0.991638,0.862496,0.966248,1234.5824
4549,0.198685,0.026321,10352.5708,72.351562,0.981775,0.815044,0.942641,1379.9275
4550,0.18367,0.03653,9749.5467,112.904917,0.97156,0.820168,0.905079,1507.4264
4551,0.395721,0.089035,15549.1669,151.816682,0.961759,0.696319,0.920037,1808.6912
4552,0.080139,0.044128,4793.4398,167.624586,0.957777,0.901246,0.713293,1222.7409
4553,0.197159,0.090012,10292.6262,212.008318,0.946597,0.795399,0.831377,1297.8309
4554,0.217422,0.014709,11064.0004,28.819026,0.992741,0.807366,0.978704,1354.2545
4555,0.477081,0.017563,16222.0945,50.281296,0.987335,0.698911,0.974613,3158.5885
4556,0.098282,0.023438,5762.6804,66.393199,0.983276,0.897971,0.905598,1211.4616
4557,0.49939,0.013428,16256.2258,28.697426,0.992771,0.702015,0.985539,2113.069
4558,0.350525,0.046906,14803.4091,112.114522,0.97176,0.71897,0.938004,1799.7469
4559,0.090637,0.036438,5359.4973,32.892601,0.991715,0.909448,0.949678,1115.6238
4560,0.468033,0.087738,16189.801,305.335754,0.923089,0.656554,0.845498,3160.8953
4561,0.366791,0.063751,15102.401,121.964062,0.969279,0.711199,0.933832,1578.927
4562,0.140381,0.041885,7846.8316,142.331939,0.964148,0.850676,0.851677,1338.0388
4563,0.457352,0.028061,16137.9774,90.044256,0.977319,0.693946,0.954285,3181.0705
4564,0.317719,0.047775,14095.694,158.80864,0.959998,0.726824,0.90766,2018.0843
4565,0.077133,0.024139,4628.7169,50.950092,0.987166,0.918939,0.910155,1111.3456
4566,0.452682,0.023438,16110.6625,31.190211,0.992144,0.70472,0.984143,1968.1142
4567,0.436035,0.138229,15990.2001,572.063741,0.855903,0.620539,0.706792,3828.8447
4568,0.099976,0.021545,5850.9799,68.703585,0.982694,0.895782,0.904133,1276.4243
4569,0.414688,0.02034,15782.9903,50.159697,0.987365,0.708657,0.97396,1911.7856
4570,0.475327,0.016052,16216.6641,40.857353,0.989708,0.70062,0.979368,3949.9845
4571,0.341446,0.058334,14621.5608,125.551241,0.968375,0.720987,0.929633,1716.073
4572,0.240906,0.029175,11891.1332,52.287684,0.986829,0.788223,0.963976,1441.2707
4573,0.43689,0.022217,15997.2609,48.761305,0.987718,0.704068,0.975037,2139.0603
4574,0.471771,0.018234,16204.434,47.058915,0.988146,0.699978,0.976207,2913.2962
4575,0.393158,0.100555,15513.9752,108.709743,0.972617,0.704592,0.942569,1905.6098
4576,0.298325,0.021439,13611.4899,52.409283,0.986799,0.753668,0.968482,1817.9919
4577,0.177933,0.072281,9511.381,276.820726,0.930272,0.801299,0.761992,1536.8739
4578,0.148407,0.020233,8218.0123,33.804596,0.991485,0.859191,0.966381,1205.3091
4579,0.364639,0.026642,15064.8279,63.718015,0.98395,0.721359,0.96539,1810.6002
4580,0.409866,0.044327,15727.9818,105.669761,0.973383,0.700183,0.944973,1940.8571
4581,0.20491,0.05426,10594.0067,212.190717,0.946551,0.78911,0.836358,1825.2396
4582,0.152084,0.025757,8385.2794,42.802941,0.989218,0.85577,0.958036,1239.9069
4583,0.477081,0.007935,16222.0945,6.809559,0.998285,0.706621,0.996562,1888.453
4584,0.360687,0.0867,14994.2422,189.512454,0.952264,0.702486,0.896435,1634.4026
4585,0.422836,0.09201,15869.0758,143.183134,0.963934,0.690604,0.926119,1763.3503
4586,0.047546,0.014114,2944.7045,43.04614,0.989157,0.94782,0.880698,1093.0913
4587,0.046829,0.014618,2902.472,35.750184,0.990995,0.949457,0.899477,1069.5813
4588,0.224014,0.01889,11303.4182,61.346829,0.984547,0.798453,0.95549,1622.0132
4589,0.16011,0.034927,8744.244,113.512914,0.971407,0.838629,0.893649,1361.4006
4590,0.401199,0.013321,15621.5039,36.297381,0.990857,0.714116,0.980986,2268.6859
4591,0.249481,0.039322,12175.3026,77.093934,0.980581,0.778834,0.948116,1417.3639
4592,0.43956,0.082764,16018.7136,302.174173,0.923886,0.66084,0.845556,2803.5401
4593,0.390579,0.015457,15477.7118,28.575827,0.992802,0.71852,0.984893,1971.8613
4594,0.461578,0.043915,16160.2587,57.273254,0.985573,0.699077,0.97097,2010.9843
4595,0.186569,0.021912,9868.2683,57.577252,0.985497,0.826603,0.952033,1350.782
4596,0.133377,0.021851,7516.0857,54.719669,0.986217,0.868597,0.940559,1240.8846
4597,0.087402,0.014084,5186.6004,44.62693,0.988759,0.910379,0.929766,1206.0227
4598,0.096069,0.015549,5646.7722,30.764614,0.992251,0.904882,0.955323,1138.6797
4599,0.149597,0.051208,8272.341,157.288649,0.960381,0.841596,0.843769,1304.2399
4600,0.05835,0.0112,3572.7942,35.750184,0.990995,0.938499,0.918333,1122.4899
4601,0.361725,0.012405,15012.971,17.206296,0.995666,0.730857,0.990607,1676.9077
4602,0.21698,0.016815,11047.7259,57.88125,0.98542,0.803813,0.957046,1882.6658
4603,0.156296,0.038116,8574.6781,63.657215,0.983965,0.848571,0.939281,1223.9736
4604,0.238052,0.013809,11794.4581,34.290993,0.991362,0.79227,0.976248,1413.4354
4605,0.356827,0.026123,14923.3305,64.143612,0.983843,0.724601,0.964795,2104.6699
4606,0.397324,0.031219,15570.7277,81.957904,0.979356,0.707869,0.956863,2158.684
4607,0.346664,0.041779,14727.3954,121.538465,0.969386,0.719477,0.932352,1962.5539
4608,0.04744,0.012802,2938.4188,14.044715,0.996462,0.951852,0.960878,1056.0624
4609,0.287186,0.070587,13311.2717,171.394164,0.956828,0.741245,0.894479,1579.4686
4610,0.145599,0.023361,8089.1224,68.338787,0.982786,0.857912,0.93031,1369.0561
4611,0.495056,0.025299,16254.6607,46.754917,0.988223,0.698869,0.976437,2104.5127
4612,0.437683,0.016663,16003.7322,42.073346,0.989402,0.705335,0.978455,3130.2712
4613,0.31044,0.01947,13919.7087,29.487822,0.992572,0.751574,0.982632,1525.7952
4614,0.325775,0.015854,14282.4617,35.932583,0.990949,0.742554,0.979408,1750.0551
4615,0.154129,0.027313,8477.5219,93.509835,0.976446,0.846121,0.909757,1353.0493
4616,0.176788,0.06781,9463.3624,259.310432,0.934683,0.805003,0.775412,1510.8787
4617,0.399612,0.017685,15600.9498,49.004504,0.987656,0.712276,0.974303,2502.4649
4618,0.146957,0.02713,8151.5939,74.905147,0.981132,0.854712,0.924796,1245.7237
4619,0.049454,0.009247,3056.6993,20.367877,0.99487,0.949478,0.945048,1068.1902
4620,0.166565,0.019302,9026.8395,44.018934,0.988912,0.843444,0.960053,1269.3059
4621,0.204224,0.024963,10567.625,56.604458,0.985742,0.813903,0.955915,1436.239
4622,0.269623,0.11055,12805.1357,88.402665,0.977732,0.764561,0.943421,1417.2803
4623,0.42453,0.018875,15885.886,30.582215,0.992297,0.709646,0.984235,1867.7175
4624,0.495956,0.016846,16255.1868,21.705469,0.994533,0.703274,0.989062,2173.1496
4625,0.452133,0.041336,16107.2626,110.533732,0.972158,0.69128,0.943745,2511.156
4626,0.423981,0.10611,15880.4749,298.100597,0.924912,0.664924,0.846221,2266.6359
4627,0.229095,0.062515,11484.1127,252.136075,0.93649,0.76628,0.820203,1867.8682
4628,0.045456,0.032074,2821.4146,99.589798,0.974914,0.942612,0.711653,1073.2291
4629,0.042313,0.021011,2634.9602,54.476471,0.986278,0.951434,0.831042,1065.3695
4630,0.37355,0.04361,15216.5329,104.757767,0.973613,0.711736,0.943571,1912.8382
4631,0.390396,0.05545,15475.104,109.804136,0.972342,0.704877,0.94191,1707.5914
4632,0.269531,0.019852,12802.3922,53.868474,0.986431,0.770791,0.96542,1710.9491
4633,0.046829,0.01619,2902.472,39.945358,0.989938,0.948991,0.88749,1071.4358
4634,0.086243,0.017456,5124.2871,49.308502,0.98758,0.910824,0.921436,1136.4645
4635,0.499863,0.03212,16256.2488,106.824954,0.973092,0.688339,0.94617,3038.8983
4636,0.455429,0.031052,16127.0735,114.18171,0.971239,0.690233,0.941957,3534.1159
4637,0.154434,0.011322,8491.2429,22.009467,0.994456,0.85632,0.97877,1220.4243
4638,0.452133,0.018616,16107.2626,37.209375,0.990627,0.703878,0.981071,2143.6283
4639,0.431595,0.021255,15951.9808,57.151654,0.985604,0.703543,0.970663,2579.5634
4640,0.308762,0.048904,13878.1474,177.899724,0.955189,0.728246,0.894992,2296.8848
4641,0.26355,0.030106,12620.7871,61.772426,0.98444,0.772252,0.959919,1415.6567
4642,0.286377,0.013367,13288.8467,24.74545,0.993767,0.764467,0.984771,1496.2212
4643,0.090851,0.039185,5370.8671,63.718015,0.98395,0.905307,0.902481,1122.801
4644,0.409164,0.021194,15719.7222,55.570864,0.986002,0.709229,0.971023,1989.154
4645,0.404327,0.014175,15661.0601,38.668566,0.99026,0.71307,0.979782,1897.7904
4646,0.037018,0.009521,2317.9789,20.185478,0.994915,0.961279,0.928251,1048.5226
4647,0.082809,0.015808,4938.7816,44.201333,0.988866,0.915178,0.92646,1127.7149
4648,0.405594,0.123856,15676.7136,39.094164,0.990153,0.712872,0.979567,1710.8165
4649,0.285538,0.015808,13265.4856,32.223805,0.991883,0.764621,0.980067,1527.0869
4650,0.372101,0.055252,15192.5582,26.995037,0.9932,0.72529,0.985442,1623.0798
4651,0.214203,0.022461,10945.0084,66.15,0.983338,0.804565,0.950439,1386.5483
4652,0.166077,0.024902,9005.6506,62.258824,0.984318,0.841262,0.943338,1301.2197
4653,0.048126,0.020493,2978.8009,13.862316,0.996508,0.951214,0.961917,1060.3892
4654,0.179062,0.025314,9558.5924,64.143612,0.983843,0.831229,0.944872,1358.7923
4655,0.338455,0.033569,14559.3106,31.190211,0.992144,0.737852,0.98245,1549.9419
4656,0.383057,0.063232,15366.9844,239.064154,0.939782,0.686408,0.872453,2569.0592
4657,0.334106,0.036194,14466.7183,71.865165,0.981898,0.732964,0.95931,1603.2071
4658,0.465759,0.096939,16180.0129,257.121645,0.935234,0.664611,0.869838,2293.2213
4659,0.18399,0.009308,9762.7223,20.489476,0.994839,0.833913,0.982761,1289.2107
4660,0.115234,0.012985,6629.6508,28.211029,0.992894,0.888361,0.965116,1166.9422
4661,0.259247,0.014603,12487.2651,28.271829,0.992879,0.78048,0.981439,1513.4204
4662,0.117325,0.01265,6733.9704,33.926195,0.991454,0.885269,0.95887,1226.3314
4663,0.18634,0.016022,9858.9353,40.857353,0.989708,0.828046,0.966155,1326.7473
4664,0.274399,0.038788,12946.7441,87.794669,0.977885,0.761518,0.944486,1577.0201
4665,0.312363,0.026535,13966.8649,90.95625,0.977089,0.740645,0.946588,2621.9083
4666,0.250748,0.023376,12216.4601,68.642785,0.98271,0.779163,0.953992,1648.1486
4667,0.385025,0.096985,15396.6686,87.977068,0.97784,0.710546,0.953182,1722.4633
4668,0.329346,0.09877,14362.5341,215.717096,0.945663,0.711909,0.876976,1556.7058
4669,0.171112,0.045731,9222.6728,143.791131,0.963781,0.825038,0.872612,1399.7564
4670,0.229187,0.019852,11487.3377,45.417325,0.98856,0.797859,0.967502,1436.6837
4671,0.11676,0.014648,6705.8525,32.953401,0.991699,0.885895,0.959882,1167.0967
4672,0.31485,0.120132,14027.1555,457.638833,0.884726,0.683229,0.732593,2489.2171
4673,0.263443,0.027191,12617.5019,62.015625,0.984379,0.772608,0.959698,1469.2531
4674,0.350342,0.036362,14799.8475,108.162546,0.972755,0.720022,0.940114,2037.2124
4675,0.092087,0.044678,5436.5331,136.008778,0.965741,0.894394,0.794761,1198.4381
4676,0.147995,0.019684,8199.1633,36.054182,0.990918,0.860115,0.963838,1230.4867
4677,0.117676,0.057129,6751.4282,101.535386,0.974424,0.875794,0.877043,1159.3072
4678,0.23851,0.011032,11810.0388,29.609421,0.992542,0.794586,0.979348,1683.5568
4679,0.438293,0.009903,16008.6545,17.267096,0.995651,0.709326,0.991167,1852.7988
4680,0.140381,0.040878,7846.8316,64.873208,0.983659,0.861952,0.932168,1192.8513
4681,0.232101,0.016876,11589.4293,35.202987,0.991133,0.796424,0.97515,1374.1267
4682,0.380692,0.025497,15330.6509,43.350138,0.989081,0.719343,0.976847,1686.5235
4683,0.240906,0.03392,11891.1332,34.290993,0.991362,0.790751,0.976404,1347.0943
4684,0.060593,0.019714,3701.2999,57.638051,0.985482,0.933821,0.872241,1106.6558
4685,0.449417,0.012756,16089.8752,26.569439,0.993307,0.706107,0.98647,2196.4282
4686,0.045441,0.015747,2820.5126,44.62693,0.988759,0.949811,0.870375,1079.173
4687,0.491821,0.01944,16251.9004,45.417325,0.98856,0.699158,0.977108,2292.9403
4688,0.351318,0.024384,14818.7924,49.977298,0.987411,0.729307,0.972367,1633.0534
4689,0.493439,0.11348,16253.4506,472.169945,0.881066,0.628723,0.762021,4412.6389
4690,0.286377,0.009827,13288.8467,27.359835,0.993108,0.76461,0.983126,1764.1679
4691,0.457291,0.021286,16137.6386,50.828493,0.987197,0.700629,0.974205,2162.9841
4692,0.048904,0.035721,3024.4933,145.797518,0.963275,0.933478,0.605999,1129.4796
4693,0.164032,0.068573,8916.5851,271.774357,0.931543,0.814067,0.749645,1493.4925
4694,0.229904,0.063705,11512.5621,136.251976,0.96568,0.783035,0.902944,1334.069
4695,0.091064,0.033966,5382.231,84.815487,0.978636,0.902261,0.870498,1158.6262
4696,0.309219,0.009583,13889.5187,31.251011,0.992128,0.751039,0.981609,2947.9387
4697,0.368988,0.028854,15140.1522,48.03171,0.987901,0.722779,0.97401,1967.0922
4698,0.17717,0.110764,9479.3875,288.494256,0.927331,0.800562,0.750814,1277.8337
4699,0.353729,0.11058,14865.0315,437.088557,0.889902,0.667163,0.75897,2725.4257
4700,0.048492,0.011032,3000.313,28.575827,0.992802,0.948803,0.92227,1091.4304
4701,0.26889,0.019363,12783.1571,51.25409,0.98709,0.7717,0.967035,1677.7011
4702,0.140381,0.040039,7846.8316,103.176976,0.974011,0.856394,0.892255,1230.2406
4703,0.092987,0.018799,5484.2389,46.450919,0.9883,0.905074,0.930861,1151.0155
4704,0.062408,0.02153,3804.849,70.770772,0.982174,0.93069,0.846685,1128.4641
4705,0.092484,0.037613,5457.569,101.352987,0.97447,0.898555,0.847741,1162.5936
4706,0.16861,0.076996,9115.2315,320.535662,0.919261,0.803847,0.711151,1759.8785
4707,0.117935,0.006943,6764.3215,18.969485,0.995222,0.886839,0.977106,1214.1258
4708,0.355927,0.017807,14906.5151,30.217417,0.992389,0.730492,0.983407,1641.1971
4709,0.232605,0.018311,11606.9562,42.681342,0.989249,0.795299,0.969866,1454.3381
4710,0.349976,0.081299,14792.7112,305.700551,0.922997,0.688331,0.830762,2314.6703
4711,0.289291,0.020508,13369.2621,45.174127,0.988621,0.759628,0.972355,1570.6083
4712,0.442719,0.042877,16042.8919,114.607307,0.971132,0.691752,0.941481,2203.798
4713,0.140488,0.065933,7851.8263,41.40455,0.989571,0.864723,0.95688,1186.4732
4714,0.288361,0.022858,13343.6998,51.558088,0.987013,0.759526,0.96834,1507.7701
4715,0.118011,0.022705,6768.1119,52.95648,0.986661,0.882703,0.935752,1179.9738
4716,0.048904,0.03035,3024.4933,119.957675,0.969784,0.936955,0.674331,1141.2517
